provcd_born,cid,countyid,age,urban,gender,qb1,fincome,fage,mage,divorce,han,fbirthy,mbirthy,feduy,meduy,remarriage,younger_brother,confidence,anxiety,desperation,onechild,ifppr,qa1y_best,qa402,qc1,qc8,qe1,qk601,qk7,qk801,qk802,qk803,qk804,qm403,qm503,qm505,qm507,qm509,qm510,qp8,qp801,qq2,qq201,qq3,qq301,qq601,qq602,qq606,eduy,seduy,qz201,qz208,qz211,eduy2010,qa302,urban_3,urban_14,qa5code
44,21320,115,28,1,0,2,31500,61,62,0,1,1949,1948,12,9,0,0,4,5,5,0,67,1982,1,5,6,1,10000,0,5,4,4,5,2,4,4,4,5,5,7,1,0,-8,0,-8,5,5,5,15,NA,6,7,7,15,1,0,0,1
44,21360,116,20,1,1,1,6600,53,53,0,1,1957,1957,9,9,0,0,4,4,5,0,67,1990,1,4,6,1,-8,-8,-8,-8,-8,-8,4,4,3,2,3,4,4,60,0,-8,0,-8,4,4,5,13.5,NA,6,6,6,12,1,0,0,1
44,21550,121,34,0,0,4,10000,56,54,0,1,1954,1956,15,0,0,0,3,4,5,0,67,1976,1,3,6,2,0,0,3,3,2,4,2,5,4,4,4,5,0,-8,0,-8,0,-8,5,4,5,9,7.5,7,7,7,9,1,0,0,1
44,21820,128,30,1,1,2,9600,56,56,0,1,1954,1954,6,0,0,0,3,5,4,0,67,1980,3,1,-8,2,9600,800,1,1,2,3,2,3,3,3,3,3,0,-8,1,17,0,-8,5,5,4,0,9,3,3,5,0,3,1,1,1
44,21770,127,26,1,1,1,30000,50,48,0,1,1960,1962,9,9,0,0,4,5,5,0,67,1984,3,6,6,1,50000,2500,4,4,4,4,3,5,4,3,4,4,3,2,0,-8,0,-8,5,5,5,16,NA,6,6,6,16,3,1,1,1
44,21820,128,32,1,0,3,44023.65023,80,69,0,1,1930,1941,0,0,0,0,3,5,5,0,67,1978,3,3,3,1,12000,1200,5,4,3,3,3,3,3,3,3,4,1,10,0,-8,0,-8,5,5,5,9,NA,5,6,6,9,3,1,1,1
44,21870,129,31,0,1,3,17500,36,61,0,1,1974,1949,0,0,0,0,3,4,4,0,67,1979,1,1,-8,2,-1,-1,2,3,4,3,5,3,3,2,4,5,-1,-8,1,20,1,21,4,4,4,0,3,3,3,2,0,1,0,0,1
44,21870,129,30,0,0,2,10000,64,64,0,1,1946,1946,0,0,0,0,4,5,5,0,67,1980,1,1,-8,2,0,0,3,4,3,5,4,3,4,3,4,5,0,-8,0,-8,0,-8,1,3,4,0,6,5,5,6,0,1,0,0,1
44,21560,121,29,1,1,1,2000,52,52,0,1,1958,1958,0,0,0,0,4,5,4,0,67,1981,1,1,-8,2,0,500,4,4,4,3,2,3,4,4,4,4,0,-8,1,23,0,-8,2,4,4,0,0,4,7,5,0,1,0,0,1
44,21590,122,23,0,1,3,37200,53,53,0,1,1957,1957,12,12,0,0,4,5,5,0,67,1987,1,3,3,1,10000,0,3,4,5,4,3,5,3,2,5,5,0,-8,1,18,0,-8,5,5,5,9,NA,5,5,5,9,1,0,0,1
44,21300,115,34,1,0,4,210000,70,70,0,1,1940,1940,15,12,0,0,4,4,4,0,67,1976,3,5,6,2,1.00E+05,10000,5,3,4,5,3,5,5,3,3,5,2,60,0,-8,0,-8,4,4,4,15,19,6,6,6,15,3,1,1,1
44,21460,119,20,1,0,3,42800,52,49,0,1,1958,1961,12,0,0,0,4,4,4,0,67,1990,3,4,5,1,2500,1000,4,4,4,4,3,5,5,1,3,4,0,-8,0,-8,0,-8,4,4,5,12,NA,7,5,6,12,3,1,1,1
44,21600,122,21,0,0,3,5500,54,48,0,1,1956,1962,9,0,0,0,5,5,5,0,67,1989,1,2,4,1,0,0,5,5,5,5,5,5,5,4,5,5,0,-8,0,-8,0,-8,4,5,5,3,NA,6,6,6,6,1,0,0,1
44,21640,123,22,0,1,2,57000,48,48,0,1,1962,1962,9,6,0,0,4,5,5,0,67,1988,1,3,4,1,18000,1500,4,4,4,4,2,5,5,2,5,5,5,30,1,20,1,20,5,5,5,9,NA,6,5,6,9,1,0,0,1
44,21600,122,29,0,0,2,20100,56,49,0,1,1954,1961,0,12,0,0,3,5,5,0,67,1981,1,2,5,2,0,0,3,5,3,5,5,5,5,1,5,5,0,-8,0,-8,0,-8,5,5,5,6,15,5,6,7,9,1,0,0,1
44,21600,122,31,0,1,3,20100,68,62,0,1,1942,1948,6,0,0,0,5,5,5,0,67,1979,1,5,7,2,20000,600,5,5,5,5,2,5,5,1,5,5,3,30,1,16,0,-8,5,5,5,15,6,6,6,7,15,1,0,0,1
44,21600,122,28,0,1,3,50000,51,48,0,1,1959,1962,10.5,3,0,0,5,5,5,0,67,1982,1,3,4,2,12000,0,5,5,5,5,5,5,5,5,5,5,0,-8,1,-1,0,-8,5,5,5,7.5,6,7,5,7,9,1,0,0,1
44,21330,116,21,1,1,2,44023.65023,50,49,0,1,1960,1961,12,7.5,0,0,3,4,4,0,67,1989,1,5,6,1,-8,-8,-8,-8,-8,-8,4,4,4,3,4,5,3,1,0,-8,0,-8,4,5,5,14,NA,5,6,3,15,1,0,0,1
44,21710,125,28,0,1,2,66360,64,52,0,1,1946,1958,6,0,0,0,2,4,4,0,67,1982,1,1,-8,4,25000,2000,3,3,2,3,2,4,3,2,4,5,0,-8,1,18,0,-8,4,4,4,0,NA,5,6,6,0,1,0,0,1
44,21640,123,28,0,1,3,44023.65023,58,58,0,1,1952,1952,7.5,6,0,0,4,5,5,0,67,1982,1,3,5,1,8000,800,3,4,3,3,3,4,4,1,5,5,3,40,0,-8,0,-8,4,4,5,9,NA,6,4,6,9,1,0,0,1
44,21710,125,22,0,0,2,60000,59,53,0,1,1951,1957,0,0,0,0,4,4,5,0,67,1988,1,3,4,1,18000,1000,3,3,4,4,3,3,3,5,5,5,0,-8,0,-8,0,-8,4,4,5,9,NA,6,5,6,9,1,0,0,1
44,21840,128,22,1,0,2,35000,52,47,0,1,1958,1963,9,3,0,0,4,4,4,0,67,1988,1,5,6,1,5000,1000,4,4,4,4,4,4,4,4,4,4,0,-8,0,-8,0,-8,4,4,4,15,NA,7,6,5,15,1,0,0,1
44,21370,117,27,1,1,3,68600,63,45,0,0,1947,1965,0,0,0,0,5,5,5,0,67,1983,1,2,3,2,13000,0,5,5,4,5,5,4,4,4,5,5,7,10,1,17,0,-8,5,4,5,6,6,6,6,6,6,1,0,0,-8
44,21370,117,26,1,1,1,32300,54,48,0,1,1956,1962,0,7.5,0,0,4,5,5,0,67,1984,1,3,4,2,15000,900,5,5,4,5,4,5,5,4,5,5,0,-8,1,17,0,-8,5,5,5,9,12,5,6,7,9,1,0,0,1
44,21370,117,27,1,0,2,32300,52,49,0,1,1958,1961,12,12,0,0,4,5,5,0,67,1983,1,4,5,2,2000,0,4,4,4,5,4,5,2,3,2,5,7,30,0,-8,0,-8,5,5,5,12,9,6,6,6,12,1,0,0,1
44,21440,118,33,1,0,3,43700,66,60,0,1,1944,1950,0,0,0,0,4,5,5,0,67,1977,1,4,6,2,5000,1700,5,5,5,5,4,4,4,4,4,5,0,-8,0,-8,0,-8,5,5,5,12,12,5,4,5,12,1,0,0,1
44,21500,120,33,1,1,0,48000,64,64,0,1,1946,1946,0,0,0,0,4,5,5,1,67,1977,3,4,5,2,16000,1500,4,4,4,4,3,4,4,4,4,5,0,-8,0,-8,0,-8,5,5,5,12,15,5,5,5,12,3,1,1,1
44,21400,117,20,0,0,1,38100,49,40,0,1,1961,1970,3,0,0,0,5,1,5,0,67,1990,1,3,6,1,12000,2200,4,4,4,4,4,4,4,5,5,5,0,-8,0,-8,0,-8,4,1,5,9,NA,5,5,6,9,1,0,0,1
44,21370,117,26,1,0,1,47230,52,52,0,1,1958,1958,12,12,0,0,4,5,5,0,67,1984,1,4,4,2,10000,800,3,3,4,4,3,4,3,3,3,3,0,-8,0,-8,0,-8,5,4,5,12,9,6,6,6,12,1,0,0,1
44,21900,130,28,0,1,1,11000,58,58,0,1,1952,1952,6,0,0,0,4,5,5,0,67,1982,1,3,4,2,4000,300,4,4,4,4,3,4,4,2,4,4,0,-8,1,26,0,-8,5,5,5,9,9,5,6,5,9,1,0,0,1
44,21630,123,29,1,0,2,25700,57,57,0,1,1953,1953,6,6,0,0,2,2,4,0,67,1981,1,4,5,2,5500,400,3,4,3,4,3,4,3,2,4,4,0,-8,0,-8,0,-8,3,4,2,12,12,3,3,5,9,1,0,0,1
44,21690,125,28,0,1,3,11000,47,47,0,1,1963,1963,6,0,0,0,3,4,5,0,67,1982,1,2,4,2,13000,1600,5,3,1,4,1,5,4,2,5,5,0,-8,1,18,0,-8,4,4,5,3,9,4,4,5,6,1,0,0,1
44,21690,125,25,0,0,2,12800,58,49,0,1,1952,1961,0,0,0,0,2,4,4,0,67,1985,1,2,4,2,3000,700,3,3,2,3,2,4,3,1,5,5,0,-8,0,-8,0,-8,4,4,4,3,9,4,4,5,6,1,0,0,1
44,21900,130,21,0,0,2,101000,60,51,0,1,1950,1959,9,6,0,0,4,5,5,0,67,1989,1,3,8,2,0,0,3,4,2,4,4,4,4,4,4,4,7,30,0,-8,0,-8,4,5,5,9,12,5,5,6,9,1,0,0,1
44,21900,130,31,0,1,0,7000,61,55,0,1,1949,1955,6,6,0,0,3,5,5,1,67,1979,1,4,4,2,4000,900,3,3,3,4,3,4,4,1,3,4,2,30,0,-8,0,-8,4,5,5,12,9,5,5,5,12,1,0,0,1
44,21440,118,27,1,1,1,181000,51,53,0,1,1959,1957,0,0,0,0,4,5,5,0,67,1983,3,3,6,1,20000,-1,5,4,5,5,3,5,5,3,4,5,1,60,0,-8,0,-8,5,5,5,9,NA,6,4,4,9,3,1,1,1
44,21440,118,31,1,1,1,53000,66,61,0,1,1944,1949,0,0,0,0,3,5,5,0,67,1979,1,4,6,2,20000,2000,5,3,2,4,3,3,3,3,4,4,0,-8,1,18,0,-8,5,4,5,12,9,4,5,4,12,1,0,0,1
44,21700,125,24,0,0,3,2500,53,46,0,1,1957,1964,9,0,0,0,3,5,4,0,67,1986,1,3,4,1,2300,240,4,3,3,4,3,5,3,3,3,4,0,-8,0,-8,0,-8,4,5,4,9,NA,4,5,5,9,1,0,0,1
44,21450,119,23,0,0,1,30000,56,53,0,1,1954,1957,6,0,0,0,4,4,4,0,67,1987,1,2,4,1,12000,1100,5,4,5,5,3,4,4,4,5,5,0,-8,0,-8,0,-8,5,4,5,6,NA,4,5,6,6,1,0,0,1
44,21730,126,32,0,1,0,2500,78,76,0,1,1932,1934,0,0,0,0,3,1,1,1,67,1978,1,3,8,2,2500,300,3,3,3,3,3,3,3,3,5,5,0,-8,1,31,0,-8,1,1,1,9,9,5,7,3,9,1,0,0,1
44,21860,129,34,0,1,1,28500,65,63,0,1,1945,1947,3,0,0,0,3,4,4,0,67,1976,1,2,2,2,28000,1000,5,5,5,5,2,5,5,5,5,5,0,-8,1,22,1,23,4,4,4,3,3,5,5,6,6,1,0,0,1
44,20020,81,26,1,1,2,84300,58,56,0,1,1952,1954,12,6,0,0,5,5,5,0,67,1984,1,3,5,2,84000,7000,5,5,5,5,3,3,5,5,3,5,2,1,1,24,1,18,5,5,5,9,9,5,5,5,9,1,0,0,1
44,21390,117,31,0,1,3,3001,63,61,0,1,1947,1949,0,0,0,0,3,1,3,0,67,1979,1,1,-8,2,8000,900,3,1,4,3,2,3,3,3,4,4,0,-8,1,17,0,-8,3,1,1,0,0,4,4,2,0,1,0,0,1
44,21440,118,29,1,1,1,73100,55,54,0,1,1955,1956,12,0,0,0,4,5,5,0,67,1981,3,3,6,2,20000,1600,4,4,3,4,4,3,3,3,4,5,0,-8,1,20,0,-8,5,4,5,9,9,5,4,5,9,1,0,1,1
44,21440,118,33,1,1,1,73100,55,54,0,1,1955,1956,12,0,0,0,3,5,5,0,67,1977,1,4,5,2,18000,1800,4,4,4,4,2,4,4,4,4,4,0,-8,0,-8,0,-8,5,5,5,12,12,6,5,4,12,1,0,0,1
44,21840,128,20,1,1,3,61000,49,45,0,1,1961,1965,12,9,0,0,3,4,5,0,67,1990,1,3,3,1,18000,800,3,5,4,3,4,4,4,5,4,5,0,-8,1,13,1,15,4,4,5,7.5,NA,6,6,6,9,1,0,0,1
44,21690,125,26,0,1,2,15000,60,52,0,1,1950,1958,3,0,0,0,4,5,5,0,67,1984,1,2,4,1,17000,1700,5,5,5,5,4,4,4,3,5,5,0,-8,1,22,0,-8,4,5,5,3,NA,5,4,5,6,1,0,0,1
44,21440,118,22,1,1,0,12000,45,45,0,1,1965,1965,0,0,0,0,2,5,5,1,67,1988,3,4,5,1,7200,0,3,4,3,3,3,4,4,4,2,4,0,-8,1,20,0,-8,5,5,5,12,NA,6,4,4,12,3,1,1,1
44,21680,124,32,0,1,1,35000,65,63,0,1,1945,1947,12,0,0,0,3,5,5,0,67,1978,1,4,5,1,0,400,4,3,3,4,3,3,2,2,3,5,0,-8,0,-8,1,20,3,5,5,12,NA,4,4,5,12,1,0,0,1
44,21320,115,25,1,0,1,18500,68,48,0,1,1942,1962,0,0,0,0,5,5,5,0,67,1985,1,3,4,2,0,0,5,5,4,5,5,5,3,3,4,5,7,1,0,-8,0,-8,5,5,5,9,9,5,5,5,9,1,0,0,1
44,21860,129,21,0,0,2,20200,71,56,0,1,1939,1954,0,0,0,0,3,5,4,0,67,1989,1,2,4,2,3000,800,4,3,3,4,3,4,3,1,5,5,0,-8,0,-8,0,-8,4,5,4,3,6,5,5,6,6,1,0,0,1
44,21590,122,31,0,1,1,44023.65023,59,55,0,1,1951,1955,3,0,0,0,4,4,5,0,67,1979,1,2,2,2,22000,0,4,4,5,4,5,5,5,3,5,5,0,-8,1,16,0,-8,4,4,4,3,9,5,5,5,6,1,0,0,1
44,21320,115,21,1,1,1,15500,53,47,0,1,1957,1963,0,9,0,0,4,5,5,0,67,1989,3,4,6,1,-8,-8,-8,-8,-8,-8,3,4,1,4,4,4,7,1,0,-8,0,-8,5,4,5,14,NA,7,7,7,12,3,1,1,1
44,21290,115,24,1,1,3,32300,NA,NA,0,1,NA,NA,9,6,0,0,3,5,5,0,67,1986,1,3,3,2,18000,1500,3,4,4,4,2,3,4,4,5,5,0,-8,0,-8,0,-8,4,5,5,9,9,6,5,6,9,1,0,0,1
44,21290,115,23,1,1,0,24000,55,55,0,1,1955,1955,12,12,0,0,5,5,5,1,67,1987,3,6,6,1,0,0,5,5,4,5,4,5,5,5,5,4,5,30,0,-8,0,-8,5,5,5,16,NA,7,7,7,16,3,1,1,1
44,21340,116,23,1,1,1,20000,55,49,0,1,1955,1961,9,0,0,0,5,5,4,0,67,1987,1,2,6,1,18000,100,3,3,5,5,5,4,4,5,5,5,2,240,0,-8,0,-8,5,5,4,6,NA,6,6,6,6,1,0,0,1
44,21370,117,20,1,1,2,44023.65023,44,44,0,0,1966,1966,9,6,0,0,5,5,4,0,67,1990,1,3,5,1,-8,-8,-8,-8,-8,-8,4,5,4,3,3,4,2,15,0,-8,0,-8,3,4,5,12,NA,7,6,7,9,1,0,0,-8
44,21910,130,28,0,0,3,12500,60,NA,0,1,1950,NA,6,0,0,0,3,5,5,0,67,1982,1,3,-1,2,0,0,4,3,4,4,3,4,4,4,4,4,0,-8,0,-8,0,-8,5,5,4,9,9,5,5,6,9,1,0,0,1
44,21920,130,22,1,1,1,20000,46,42,0,1,1964,1968,9,9,0,0,5,5,5,0,67,1988,1,4,6,1,14000,0,5,4,5,4,3,3,3,3,4,3,0,-8,1,17,0,-8,5,4,5,12,NA,6,6,7,12,1,0,0,1
44,21710,125,34,0,0,5,41000,70,71,0,1,1940,1939,0,0,0,0,4,5,5,0,67,1976,1,2,4,2,300,200,3,5,3,5,4,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,6,6,5,5,6,6,1,0,0,1
44,21290,115,24,1,0,4,44023.65023,59,58,0,1,1951,1952,9,9,0,1,3,4,3,0,67,1986,1,4,5,2,12000,1200,3,3,2,4,3,5,4,3,4,5,0,-8,0,-8,0,-8,4,4,3,12,12,6,6,7,12,1,0,0,1
44,21330,116,23,1,0,2,29600,57,56,0,1,1953,1954,12,12,0,0,3,2,5,0,67,1987,1,4,6,2,0,0,3,3,4,4,3,5,5,5,5,5,0,-8,0,-8,0,-8,2,2,5,12,NA,5,5,5,12,1,0,0,1
44,21290,115,21,1,0,3,103000,40,41,0,1,1970,1969,12,9,0,0,4,5,5,0,67,1989,1,4,5,2,50000,2500,4,4,4,4,3,5,5,4,5,5,0,-8,0,-8,0,-8,5,5,5,12,9,6,5,6,12,1,0,0,1
44,21460,119,23,1,0,2,39000,63,62,0,0,1947,1948,9,0,0,0,3,5,5,0,67,1987,3,5,6,1,8000,1500,3,3,3,3,3,3,3,3,2,3,0,-8,0,-8,0,-8,5,5,5,15,NA,6,6,6,15,3,1,1,-8
44,21520,120,30,1,0,1,12200,45,45,0,1,1965,1965,9,6,0,0,3,5,5,0,67,1980,1,3,3,2,0,0,3,3,4,5,3,3,2,4,4,5,0,-8,0,-8,0,-8,5,5,5,9,12,4,5,5,9,1,0,0,1
44,21290,115,25,1,1,4,103000,43,42,0,1,1967,1968,9,9,0,0,4,5,5,0,67,1985,1,3,6,2,40000,3000,4,4,5,4,2,5,5,3,3,5,0,-8,1,18,0,-8,5,5,5,9,12,6,6,6,9,1,0,0,1
44,21920,130,21,1,1,1,11600,44,45,0,1,1966,1965,3,3,0,0,4,5,5,0,67,1989,1,4,4,1,10400,0,3,3,4,4,2,4,3,2,4,5,3,40,1,16,0,-8,5,5,5,12,NA,6,7,7,12,1,0,0,1
44,21520,120,31,1,0,3,26000,59,NA,0,1,1951,NA,6,6,0,0,5,5,5,0,67,1979,1,3,6,2,16800,1500,5,5,5,5,5,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,9,12,5,5,5,9,1,0,0,1
44,21330,116,22,1,1,1,31000,52,53,0,1,1958,1957,12,12,0,0,3,4,4,0,67,1988,1,2,3,1,12000,0,5,4,3,4,2,4,3,4,5,5,2,180,1,15,1,17,3,4,5,6,NA,5,5,6,6,1,0,0,1
44,21920,130,27,1,0,2,21000,57,59,0,1,1953,1951,9,6,0,0,3,5,5,0,67,1983,1,3,6,2,0,0,4,5,5,4,2,3,5,5,5,5,0,-8,0,-8,0,-8,4,4,5,9,9,6,6,7,9,1,0,0,1
44,21460,119,22,1,0,1,30000,46,44,0,1,1964,1966,9,3,0,1,4,4,4,0,67,1988,3,5,7,1,4000,0,4,5,4,4,4,4,4,5,3,3,0,-8,0,-8,0,-8,4,4,4,15,NA,7,7,7,15,3,1,1,1
44,21840,128,28,1,0,5,91001,55,54,0,1,1955,1956,9,12,0,0,5,5,5,0,67,1982,1,3,6,2,-8,-8,-8,-8,-8,-8,4,2,4,5,5,5,4,60,0,-8,0,-8,4,4,5,13.5,9,6,5,6,9,1,0,0,1
44,21810,128,25,1,0,1,34000,54,49,0,1,1956,1961,0,3,0,0,3,4,4,0,67,1985,3,6,6,1,10000,1500,4,4,4,4,3,4,4,4,4,4,1,30,0,-8,0,-8,4,4,5,16,NA,7,7,7,16,3,1,1,1
44,21540,121,20,0,0,6,22000,51,48,0,1,1959,1962,12,0,0,0,4,5,4,0,67,1990,1,2,4,1,-8,-8,-8,-8,-8,-8,3,5,4,1,4,4,0,-8,0,-8,0,-8,4,2,5,7,NA,5,6,6,6,1,0,0,1
44,21290,115,23,1,0,0,32000,58,48,0,1,1952,1962,3,6,0,0,4,5,5,1,67,1987,3,4,6,1,-8,-8,-8,-8,-8,-8,4,5,5,5,4,5,0,-8,0,-8,0,-8,3,5,5,14,NA,6,6,6,12,3,1,1,1
44,21520,120,29,1,0,4,28530,51,44,0,1,1959,1966,0,0,0,0,3,5,5,0,67,1981,1,4,4,2,10800,1200,4,5,4,5,3,5,5,3,3,5,0,-8,0,-8,0,-8,5,5,5,12,9,5,5,5,12,1,0,0,1
44,21330,116,29,1,0,2,5000,53,54,0,1,1957,1956,6,0,0,0,3,4,4,0,67,1981,1,3,4,4,5000,500,5,3,5,5,3,5,5,4,4,4,0,-8,0,-8,0,-8,4,4,4,9,NA,3,3,4,9,1,0,0,1
44,21290,115,32,1,1,4,81000,70,62,0,1,1940,1948,12,0,0,0,3,5,5,0,67,1978,3,5,5,2,60000,7000,4,4,3,5,2,5,5,4,5,5,1,2,1,22,0,-8,4,4,5,15,16,6,6,6,15,1,0,1,1
44,21860,129,27,0,0,5,20540,54,53,0,1,1956,1957,6,0,0,0,4,5,5,0,67,1983,1,1,-8,2,0,0,4,3,4,4,4,4,4,3,4,5,0,-8,0,-8,0,-8,5,5,5,0,0,3,4,6,0,1,0,0,1
44,21600,122,32,0,1,1,3600,72,72,0,1,1938,1938,0,0,0,0,5,5,5,0,67,1978,1,3,4,2,7500,400,5,5,5,5,3,5,5,3,5,5,3,60,0,-8,0,-8,5,5,5,9,6,6,6,7,9,1,0,0,1
44,21590,122,28,0,1,1,22300,56,52,0,1,1954,1958,3,0,0,0,4,4,4,0,67,1982,1,2,2,2,8000,0,4,3,4,3,4,5,3,2,5,5,0,-8,1,18,0,-8,4,4,5,6,9,4,5,5,6,1,0,0,1
44,21920,130,34,1,1,2,43000,66,59,0,1,1944,1951,9,6,0,0,3,5,5,0,67,1976,1,3,6,2,5000,0,4,4,4,4,3,4,4,3,4,5,0,-8,0,-8,0,-8,5,5,5,9,9,5,5,7,9,1,0,0,1
44,21430,118,26,1,1,1,110000,48,44,0,1,1962,1966,12,9,0,0,4,4,4,0,67,1984,3,4,4,1,28800,2000,4,3,4,4,3,3,3,3,3,3,7,2,1,16,0,-8,4,4,4,12,NA,6,6,6,12,1,0,1,1
44,21360,116,25,1,0,3,31000,49,48,0,1,1961,1962,12,0,0,0,4,5,5,0,67,1985,1,4,5,2,5000,3000,4,3,5,3,3,4,5,5,5,5,0,-8,0,-8,0,-8,4,4,5,12,12,7,6,6,12,1,0,0,1
44,21500,120,25,1,1,0,45000,56,52,0,1,1954,1958,12,12,0,0,3,5,5,1,67,1985,3,6,6,1,36000,4000,3,3,3,3,3,3,3,3,3,3,2,90,1,24,0,-8,5,5,5,16,NA,6,5,5,16,3,1,1,1
44,21780,127,30,1,1,2,93600,56,54,0,1,1954,1956,9,0,0,0,4,5,5,0,67,1980,1,4,4,2,21000,1700,3,3,4,4,3,5,4,3,2,5,1,60,1,14,0,-8,4,5,5,12,15,6,6,6,12,1,0,0,1
44,21750,126,20,0,1,2,10000,45,44,0,1,1965,1966,12,6,0,0,5,5,5,0,67,1990,1,4,7,1,0,0,4,5,5,4,4,5,4,4,4,5,3,60,0,-8,0,-8,5,4,5,12,NA,7,6,6,12,1,0,0,1
44,21360,116,25,1,0,1,34800,58,50,0,1,1952,1960,7.5,0,0,0,3,5,5,0,67,1985,1,4,4,2,10000,1000,4,4,3,3,4,4,5,3,3,3,2,30,0,-8,0,-8,4,4,5,12,9,6,6,7,12,1,0,0,1
44,21360,116,21,1,1,1,40400,47,42,0,1,1963,1968,12,3,0,0,5,5,5,0,67,1989,1,4,5,1,30000,1700,5,5,5,5,5,5,5,5,5,5,2,180,0,-8,0,-8,5,4,5,12,NA,6,6,6,12,1,0,0,1
44,21570,122,27,1,1,3,42000,70,58,0,1,1940,1952,12,0,0,0,1,4,2,0,67,1983,3,5,6,1,15000,1200,4,2,1,4,2,5,4,4,3,4,0,-8,1,21,0,-8,4,2,5,15,NA,5,6,7,15,3,1,1,1
44,21520,120,32,1,1,1,115515.5,59,57,0,1,1951,1953,12,0,0,0,4,5,5,0,67,1978,1,3,4,2,195000,1500,3,3,4,3,3,2,2,3,5,5,0,-8,1,30,0,-8,5,5,5,9,9,5,6,5,9,1,0,0,1
44,21750,126,22,0,0,5,1.00E+05,47,48,0,1,1963,1962,9,9,0,0,4,5,5,0,67,1988,1,3,5,1,18000,0,3,4,4,4,4,4,4,4,4,4,3,20,0,-8,0,-8,4,5,3,9,9,5,6,5,9,1,0,0,1
44,21360,116,31,1,0,1,42000,NA,NA,0,1,NA,NA,12,0,0,0,5,4,5,0,67,1979,1,4,4,2,2000,0,3,4,5,4,1,3,3,1,1,1,7,60,0,-8,0,-8,5,4,5,12,9,6,6,5,12,1,0,0,1
44,21360,116,23,1,1,1,44000,46,48,0,1,1964,1962,7.5,3,0,0,4,5,5,0,67,1987,1,4,5,1,32000,3000,5,4,4,5,3,5,5,3,5,5,7,135,1,20,0,-8,4,4,5,12,NA,6,6,6,12,1,0,0,1
44,21600,122,26,0,1,3,44023.65023,72,61,0,1,1938,1949,0,0,0,0,3,5,4,0,67,1984,1,3,5,2,12000,1100,3,3,3,3,3,3,4,4,5,5,0,-8,0,-8,0,-8,5,5,5,9,NA,7,6,7,9,1,0,0,1
44,21290,115,21,1,0,1,32300,47,44,0,1,1963,1966,9,12,0,0,5,2,5,0,67,1989,3,3,3,2,12000,0,4,5,4,4,4,4,4,4,5,5,5,30,0,-8,0,-8,5,5,5,9,9,6,6,6,9,3,1,1,1
44,20020,81,22,1,0,3,84300,56,51,0,1,1954,1959,9,9,0,0,3,5,4,0,67,1988,1,3,4,2,15000,0,4,5,4,4,4,5,5,3,3,3,4,5,0,-8,0,-8,5,4,5,9,9,5,5,5,9,1,0,0,1
44,21450,119,28,0,1,2,27400,57,56,0,1,1953,1954,6,6,0,0,5,5,5,0,67,1982,1,3,4,2,12000,1000,4,2,4,4,2,5,5,5,5,5,0,-8,1,20,0,-8,4,4,5,9,7.5,5,6,6,9,1,0,0,1
44,21360,116,25,1,0,1,32600,48,46,0,1,1962,1964,12,6,0,1,4,5,5,0,67,1985,1,5,6,2,10000,1000,5,5,4,4,4,5,3,5,5,4,0,-8,0,-8,0,-8,5,5,5,15,12,6,6,6,15,1,0,0,1
44,21290,115,24,1,1,1,44023.65023,67,58,0,1,1943,1952,15,6,0,0,2,4,4,0,67,1986,1,4,6,2,0,15000,2,5,3,4,1,5,5,1,5,5,0,-8,1,13,0,-8,4,3,5,12,12,5,6,7,12,1,0,0,1
44,21760,126,21,1,1,3,8500,48,49,0,1,1962,1961,0,0,0,0,2,3,3,0,67,1989,1,1,-8,1,1,1,3,2,3,3,2,3,3,3,3,3,0,-8,0,-8,0,-8,3,4,3,0,NA,3,4,4,0,1,0,0,1
44,21470,119,30,1,1,1,303000,65,60,0,1,1945,1950,10.5,6,0,0,4,5,5,0,67,1980,3,4,5,1,40000,2000,4,5,4,4,4,5,5,3,4,4,0,-8,0,-8,0,-8,4,4,5,12,NA,4,4,4,12,3,1,1,1
44,21330,116,20,1,0,1,20000,45,42,0,1,1965,1968,9,7.5,0,0,5,4,4,0,67,1990,1,4,6,1,-8,-8,-8,-8,-8,-8,4,5,4,5,3,5,4,2,0,-8,0,-8,4,4,5,13.5,NA,6,5,6,12,1,0,0,1
44,21850,129,27,1,1,1,20000,69,68,0,1,1941,1942,0,0,0,0,4,5,5,0,67,1983,3,2,4,2,10000,1200,4,3,4,4,3,4,3,3,4,5,0,-8,1,20,0,-8,5,5,5,6,0,5,6,5,6,3,1,1,1
44,21700,125,34,0,1,7,25000,72,69,0,1,1938,1941,6,0,0,0,3,3,5,0,67,1976,1,3,3,2,12000,1500,3,2,5,3,3,3,3,2,4,5,0,-8,0,-8,0,-8,5,5,5,9,9,5,6,6,9,1,0,0,1
44,21580,122,33,1,1,2,30000,68,64,0,1,1942,1946,16,12,0,0,3,5,5,0,67,1977,3,4,-1,4,30000,2500,4,3,4,5,2,4,3,3,3,3,5,10,1,16,1,13,5,5,5,12,NA,6,6,6,12,3,1,1,1
44,21290,115,27,1,0,2,90000,65,61,0,1,1945,1949,9,6,0,0,4,5,5,0,67,1983,1,4,5,2,25000,3000,4,3,4,4,3,5,3,1,3,4,1,60,0,-8,0,-8,4,4,5,12,15,6,6,7,12,1,0,0,1
